3a5/5k3/4c4/9/9/2B6/5r3/8B/9/4K4 w,-0.99999994,6477
3a5/5k3/4c4/9/9/2B6/5r3/9/9/4K1B2 b,1,1273
3ac4/5k3/9/9/9/2B6/5r3/9/9/4K1B2 w,-1,7726
3ac4/5k3/9/9/9/9/5r3/B8/9/4K1B2 b,1,283
3ac4/5k3/9/9/5r3/9/9/B8/9/4K1B2 w,-1,5717
3ac4/5k3/9/9/5r3/9/9/9/9/2B1K1B2 b,1,3729
3ack3/9/9/9/5r3/9/9/9/9/2B1K1B2 w,-1,7734
3ack3/9/9/9/5r3/9/9/9/4K4/2B3B2 b,1,283
3ack3/9/5r3/9/9/9/9/9/4K4/2B3B2 w,-1,6925
3ack3/9/5r3/9/9/9/9/9/3K5/2B3B2 b,1,283
